movieId,title,genres,original_language,cast,director,keywords,release_year
2021,Jack  Sarah,"['comedy,drama,romance']",en,"['richarde.grant', 'samanthamathis', 'judidench']",timsullivan,"['londonengland,depression,baby,nanny,daughter']",1995
61752,Girl 6,['comedy'],en,"['theresarandle', 'isaiahwashington', 'spikelee']",spikelee,"['independentfilm,neighbor,masturbation,phonesex,actress']",1996
10988,Diabolique,"['drama,horror,mystery,thriller']",en,"['sharonstone', 'isabelleadjani', 'chazzpalminteri']",jeremiahschechik,"['wifehusbandrelationship,violenthusband,plannedmurder,romanticrivalry,extramaritalaffair,missingbody']",1996
11479,Little Indian Big City,"['adventure,drama,comedy,family']",fr,"['patricktimsit', 'ludwigbriand', 'miou-miou']",hervpalud,"['paris,fathersonrelationship,amazon,jungle,ex-wife']",1994
339428,Happy Weekend,['comedy'],de,"['erikgoertz', 'antonrattinger', 'dieterwardetzky']",,"['sex,adultery,groupsex,bisexuality']",1996
12652,Nelly And Monsieur Arnaud,"['drama,romance']",fr,"['emmanuellebéart', 'michelserrault', 'jean-huguesanglade']",claudesautet,"['agedifference,retiree']",1996
10684,Courage Under Fire,"['drama,thriller,mystery,war']",en,"['denzelwashington', 'megryan', 'loudiamondphillips']",edwardzwick,"['gulfwar,pilot,u.s.army,praise,rescuemission,deadsoldier,tank,medal']",1996
954,Mission Impossible,"['adventure,action,thriller']",en,"['tomcruise', 'jonvoight', 'emmanuellebéart']",briandepalma,"['paris,londonengland,spy,cia,terrorist,secretidentity,undercover,armsdeal,headquarter,secretbase,secretmission,prague,embassy,secretagent,tgv,computer,mission,basedontvseries,espionage,agent']",1996
68445,Cold Fever,"['drama,comedy']",de,"['masatoshinagase', 'lilitaylor', 'fisherstevens']",fririkrfririksson,['roadmovie'],1995
18989,Moll Flanders,"['drama,romance']",en,"['robinwright', 'morganfreeman', 'stockardchanning']",pendensham,"['shipwreck,reunion,deathofhusband,evilpriest,motherdaughterreunion']",1996
10801,The Superwife,['comedy'],de,"['veronicaferres', 'tilschweiger', 'joachimkról']",snkewortmann,"['marriedcouple,book,deceivedwife,marriagecrisis,divorce,divorcelawyer']",1996
54285,301 302,"['horror,mystery,thriller']",ko,"['pangeun-jin', 'hwangshin-hye', 'kimchoo-ryeon']",parkchulsoo,"['neighbor,chef,anorexic']",1995
8840,Dragonheart,['fantasy'],en,"['dennisquaid', 'davidthewlis', 'petepostlethwaite']",robcohen,"['magic,kingdom,despot,immortality,village,forest,army,horror,partner,revenge,knight,battle,medieval,dragonheart']",1996
11107,Eddie,"['action,comedy']",en,"['whoopigoldberg', 'franklangella', 'dennisfarina']",steverash,"['newyork,trainer,chauffeur,roleofwomen,sport,basketball']",1996
16417,Yankee Zulu,"['drama,comedy']",en,"['leonschuster', 'johnmatshikiza', 'wilsondunster']",grayhofmeyr,"['slapstick,mischief,disguise,oldfriends,prizemoney,interracialfriendship']",1993
161070,August,"['romance,comedy,drama']",en,"['anthonyhopkins', 'lesliephillips', 'kateburton']",anthonyhopkins,"['wales,ruralsetting,olderwomanyoungermanrelationship']",1996
10539,James And The Giant Peach,"['adventure,animation,family']",en,"['miriammargolyes', 'joannalumley', 'petepostlethwaite']",henryselick,"[""basedonnovel,garden,lossofparents,magic,aunt,basedonchildren'sbook,insects""]",1996
10543,Fear,"['drama,thriller,romance']",en,"['markwahlberg', 'reesewitherspoon', 'williampetersen']",jamesfoley,"['psychopath,teenagegirl']",1996
18414,Kids In The Hall Brain Candy,['comedy'],en,"['davefoley', 'brucemcculloch', 'kevinmcdonald']",kellymakin,"['basedontvseries,scientist,drug,pharmaceuticals']",1996
47502,Faithful,"['comedy,crime,drama']",en,"['cher', 'chazzpalminteri', ""ryano'neal""]",paulmazursky,"['kitchen,femaleprotagonist,bathtub,weddinganniversary,flashback']",1996
11902,Underground,"['war,drama,comedy']",sr,"[""predrag'miki'manojlović"", 'lazarristovski', 'mirjanajoković']",emirkusturica,"['worldwarii,lie,cellar,weapon,belgrad,widerstand,anarchiccomedy']",1995
27098,All Things Fair,"['war,drama,romance']",sv,"['johanwiderberg', 'marikalagercrantz', 'tomasvonbrömssen']",bowiderberg,"['jealousy,highschool,alcoholism,olderwomanseducesyoungerguy,cheatonhusband,teachersandstudents']",1995
25087,Bloodsport Ii,"['action,thriller']",en,"['danielbernhardt', 'patmorita', 'donaldgibb']",alanmehrez,"['martialarts,mixedmartialarts,kumite,chopsocky']",1996
3065,Mystery Science Theater 3000 The Movie,"['comedy,sciencefiction']",en,"['michaelj.nelson', 'tracebeaulieu', 'jimmallon']",jimmallon,"['tastelessness,filmandcinema,basedontvseries,spoof,robot,scientist']",1996
2300,Space Jam,"['animation,comedy,drama,family,fantasy']",en,"['michaeljordan', 'wayneknight', 'billywest']",joepytka,"['sport,basketball,doctor,basketballteam,basketballgame,referee,basketballcourt,tweetybird,speedygonzales,cartoonchicken,sylvesterthecat,cartoonrealitycrossover,basketballhoop,cartoonskunk']",1996
288173,Hostile Intentions,"['thriller,action,drama']",en,"['tiacarrere', 'riggkennedy', 'lisadeanryan']",catherinecyran,"['rape,nudity,policecorruption,tijuana,womandirector']",1995
27768,Some Folks Call It A Sling Blade,"['drama,thriller']",en,"['billybobthornton', 'mollyringwald', 'j.t.walsh']",georgehickenlooper,['independentfilm'],1994
221917,The Run Of The Country,"['drama,romance']",en,"['albertfinney', 'mattkeeslar', 'victoriasmurfit']",peteryates,"['ireland,strainedrelationship']",1995
35797,Coup De Torchon,['drama'],fr,"['philippenoiret', 'isabellehuppert', 'jean-pierremarielle']",bertrandtavernier,['frenchnoir'],1981
33245,Its My Party,['drama'],en,"['ericroberts', 'gregoryharrison', 'leegrant']",randalkleiser,"['gay,aids,terminalillness,hiv,death,lgbthistory']",1996
105045,The Promise,"['drama,romance']",de,"['corinnaharfouch', 'meretbecker', 'augustzirner']",margarethevontrotta,"['anti-communism,political,womandirector']",1995
40001,Mrs Winterbourne,"['comedy,romance,drama']",en,"['shirleymaclaine', 'rickilake', 'brendanfraser']",richardbenjamin,"['rolereversal,mistakenidentity,trainwreck']",1996
29621,Solo,"['action,adventure,sciencefiction,thriller']",en,"['mariovanpeebles', 'barrycorbin', 'williamsadler']",norbertobarba,"['android,lasergun,village,weapon']",1996
37144,True Crime,"['crime,mystery,thriller']",en,"['aliciasilverstone', 'kevindillon', 'billnunn']",patverducci,"['investigation,murder,suspense,serialkiller,policecorruption,femaledetective,murderinvestigation,childmurder']",1996
48260,Butterfly Kiss,"['crime,drama,romance,thriller']",en,"['amandaplummer', 'saskiareeves', 'kathyjamieson']",michaelwinterbottom,['lesbianrelationship'],1995
12656,Feeling Minnesota,"['action,comedy,drama,thriller']",en,"['keanureeves', 'camerondiaz', ""vincentd'onofrio""]",stevenbaigelman,"['brotherbrotherrelationship,corruption,police,stripper,love,murder,wedding']",1996
38867,Delta Of Venus,"['drama,romance']",en,"['audieengland', 'costasmandylor', 'bernardzette']",zalmanking,"['paris,sex,jealousy,infidelity,secret,worldwarii,nudity,writer,soldier,violence,extramaritalaffair']",1995
25969,Angus,"['comedy,drama,family,romance']",en,"['perryanzilotti', 'kathybates', 'robertcurtisbrown']",patrickreadjohnson,"['overweightchild,overweightman,jock,basedonshortstory,publichumiliation,blowupdoll,lettermanjacket,crueljoke']",1995
44103,Priest Daens,"['drama,history']",nl,"['jandecleir', 'gérarddesarthe', 'antjedeboeck']",stijnconinx,['industrialrevolution'],1992
43634,Boys,"['romance,drama,mystery']",en,"['winonaryder', 'lukashaas', 'johnc.reilly']",stacycochran,"['secret,amnesia,boardingschool,flashback']",1996
9103,The Quest,"['action,adventure']",en,"['jean-claudevandamme', 'rogermoore', 'jamesremar']",jeanclaudevandamme,"['newyork,bareknuckleboxing,himalaya,island,thailand,streetartist,muaythai,kickboxing']",1996
29649,Sunset Park,['drama'],en,"['rheaperlman', 'fredrostarr', 'carolkane']",stevegomer,"['sport,basketball,highschoolsports']",1996
10990,Mulholland Falls,"['drama,mystery,thriller']",en,"['nicknolte', 'melaniegriffith', 'chazzpalminteri']",leetamahori,"['prostitute,investigation,specialunit,police,celebrity,murder,losangeles']",1996
8866,The Truth About Cats  Dogs,"['comedy,romance']",en,"['umathurman', 'janeanegarofalo', 'benchaplin']",michaellehmann,"['radiopresenter,falseidentity,decoy,beguilement,love,art']",1996
12233,Oliver  Company,"['animation,comedy,family']",en,"['joeylawrence', 'billyjoel', 'cheechmarin']",georgescribner,"['newyorkcity,kitten,greatdane']",1988
23449,Celtic Pride,['comedy'],en,"['damonwayans', 'danielstern', 'christophermcdonald']",tomdecerchio,"['boston,irish-american,kidnapping,sport,basketball,bostonceltics']",1996
36355,Flipper,"['adventure,family']",en,"['elijahwood', 'paulhogan', 'jonathanbanks']",alanshapiro,"['dolphin,florida,floridakeys,summer']",1996
90148,Of Love And Shadows,['drama'],en,"['jenniferconnelly', 'antoniobanderas', 'stefaniasandrelli']",bettykaplan,"['dictatorship,womanreporter,torture,womandirector']",1994
922,Dead Man,"['drama,fantasy,western']",en,"['johnnydepp', 'garyfarmer', 'crispinglover']",jimjarmusch,"['sheriff,bounty,bountyhunter,gun,attemptedmurder,prosecution,illnessandinjury,dyinganddeath,frontier,murder,blackandwhite,19thcentury,fearofdying,wanteddeadoralive']",1995
11876,The Horseman On The Roof,"['war,adventure,drama,romance']",en,"['juliettebinoche', 'oliviermartinez', 'pierrearditi']",jeanpaulrappeneau,"['italian,newlove,provence,horse,exile']",1995
11687,The Visitors,"['fantasy,comedy,sciencefiction']",fr,"['jeanreno', 'valérielemercier', 'christianclavier']",jeanmariepoir,"['servant,timetravel,clumsyfellow,middleages,nobility']",1993
9304,Multiplicity,"['comedy,fantasy,sciencefiction']",en,"['michaelkeaton', 'andiemacdowell', 'harrisyulin']",haroldramis,"['clone,mistakeinperson,cloning,experimentgonewrong,construction']",1996
9100,The Craft,"['drama,fantasy,horror,thriller']",en,"['robintunney', 'fairuzabalk', 'nevecampbell']",andrewfleming,"['witch,suicideattempt,puberty,magic,blackmagic,sorcery,femalefriendship,teenager,hairloss,outsider,occultritual,karma,newcomer,lovespell']",1996
20759,The Great White Hype,"['comedy,drama']",en,"['samuell.jackson', 'jeffgoldblum', 'peterberg']",reginaldhudlin,"['boxer,sport,promoter']",1996
36915,Heavens Prisoners,"['drama,mystery,thriller']",en,"['alecbaldwin', 'kellylynch', 'ericroberts']",philjoanou,"['alcohol,sex,detective,confession,basedonnovel,nudity,louisiana,survivor,assault,stripper,revenge,murder,suspense,drug,daverobicheaux']",1996
40507,Original Gangstas,"['action,drama,crime,thriller']",en,"['fredwilliamson', 'pamgrier', 'jimbrown']",larrycohen,"['vigilante,blaxploitation,bmovie,violence,drivebyshooting,gangviolence,streetshootout,handtohandcombat,gangsters']",1996
9802,The Rock,"['action,adventure,thriller']",en,"['seanconnery', 'nicolascage', 'edharris']",michaelbay,"['sanfrancisco,fbi,gasattack,alcatraz,hostagesituation,fbiagent']",1996
25697,Getting Away With Murder,['comedy'],en,"['jacklemmon', 'danaykroyd', 'bonniehunt']",harveymiller,"['german,instructor,warcriminal']",1996
21588,Cemetery Man,"['fantasy,drama,horror,comedy']",it,"['ruperteverett', 'françoishadji-lazaro', 'annafalchi']",michelesoavi,"['insanity,undead,grimreaper,zombie,macabre,grotesque']",1994
664,Twister,"['action,adventure,drama']",en,"['helenhunt', 'billpaxton', 'caryelwes']",jandebont,"['wifehusbandrelationship,tornado,twister,oklahoma,metereologist,invention,climate,barn,naturaldisaster,cow,truck,disaster,auntniecerelationship,stormchaser,divorce']",1996
11867,Barb Wire,"['action,sciencefiction']",en,"['pamelaanderson', 'temueramorrison', 'victoriarowell']",davidhogan,"['scientistbar,electricaltorture,pretendingtobeaprostitute,sprayedwithwater,pressurewasher,obese']",1996
9323,Ghost In The Shell,"['action,animation,sciencefiction']",ja,"['atsukotanaka', 'akioohtsuka', 'iemasakayumi']",mamoruoshii,"['artificialintelligence,manvsmachine,cyborg,android,computervirus,dystopia,implantat,fugitive,femaleprotagonist,cyberpunk,basedonmanga']",1995
10280,Thinner,"['horror,thriller']",en,"['robertjohnburke', 'joemantegna', 'lucindajenney']",tomholland,"['blowjob,curse,fatsuit,stevenking']",1996
10535,Spy Hard,"['action,comedy']",en,"['leslienielsen', 'nicollettesheridan', 'charlesdurning']",rickfriedberg,"['atomicbomb,spoof,jamesbondspoof']",1996
532,A Close Shave,"['family,animation,comedy']",en,"['petersallis', 'annereid']",nickpark,"['prison,inventor,loyalty,sheep,innocence,surrealism,framed,dog,sheeprustling,wallace&gromit']",1995
16299,The Stupids,"['comedy,family']",en,"['tomarnold', 'jessicalundy', 'bughall']",johnlandis,"['independentfilm,conspiracytheory,aftercreditsstinger']",1996
10547,The Arrival,"['action,mystery,sciencefiction,thriller']",en,"['charliesheen', 'lindsaycrouse', 'richardschiff']",davidtwohy,"['greenhouseeffect,globalwarming,extraterrestrial,astronomer,conspiracy,scientist,footchase,desert,climatologist,observatory,alienlanguage,golfclub,volkswagenbeetle,liquidnitrogen,screwdriver,cosmiczoom,radiotelescope,satellitedish']",1996
55613,Careful,"['horror,comedy,drama,fantasy']",en,"['kylemcculloch', 'gosiadobrowolska', 'sarahneville']",guymaddin,"['surreal,independentfilm']",1992
41007,A Month By The Lake,"['comedy,drama,romance']",en,"['vanessaredgrave', 'edwardfox', 'umathurman']",johnirvin,"['italy,basedonnovel,1930s']",1995
35645,Gold Diggers The Secret Of Bear Mountain,['drama'],en,"['christinaricci', 'annachlumsky', 'pollydraper']",kevinjamesdobson,"['gold,friendship,teenagegirl']",1995
255546,Carmen Miranda Bananas Is My Business,['documentary'],pt,"['carmenmiranda', 'auroramiranda', 'cesarromero']",helenasolberg,"['latin,profile,womandirector']",1995
85778,Maya Lin A Strong Clear Vision,['documentary'],en,[],freidaleemock,['womandirector'],1995
11101,Stalingrad,"['drama,history,war']",de,"['dominiquehorwitz', 'thomaskretschmann', 'jochennickel']",josephvilsmaier,"['worldwarii,stalingrad']",1993
9826,The Phantom,"['adventure,action']",en,"['billyzane', 'kristyswanson', 'treatwilliams']",simonwincer,"['secretidentity,gold,gangsterboss,phantom,silver,power,battleforpower,jade,basedoncomic,jungle,maskedhero,crystalskull']",1996
9879,Striptease,"['drama,thriller,crime']",en,"['demimoore', 'burtreynolds', 'armandassante']",andrewbergman,"['blackmail,stripclub,striptease,police,u.s.congress']",1996
22621,Heavy,"['drama,romance']",en,"['livtyler', 'pruitttaylorvince', 'shelleywinters']",jamesmangold,"['waitress,jealousy,fastfoodrestaurant,seduction,pizza,rejection,sexualfantasy,obesity,independentfilm']",1995
7095,Jack,"['comedy,drama,sciencefiction']",en,"['robinwilliams', 'dianelane', 'briankerwin']",francisfordcoppola,"['agedifference,appearance,bodyexchange,genetics']",1996
26890,I Shot Andy Warhol,['drama'],en,"['lilitaylor', 'jaredharris', 'stephendorff']",maryharron,"['independentfilm,womandirector']",1996
46732,The Grass Harp,"['comedy,drama,family']",en,"['piperlaurie', 'sissyspacek', 'waltermatthau']",charlesmatthau,"['lossofmother,independentfilm,comingofage,maid']",1995
124633,Someone Elses America,['drama'],sr,"['tomconti', ""predrag'miki'manojlović"", 'maríacasares']",goranpaskaljevi,"['yugoslavia,immigration,americandream,serbia']",1995
202425,Life Is Rosy,"['music,romance']",fr,"['papawemba', 'landunzunzimbumatshia', 'bibikrubwa']",mwezngangura,['congo'],1987
181083,Gods Gift,['drama'],fr,"['sergeyanogo', 'rosineyanogo', 'josephnikiema']",gastonkabor,"['africa,savannah,peddler']",1982
627,Trainspotting,"['drama,crime']",en,"['ewanmcgregor', 'ewenbremner', 'jonnyleemiller']",dannyboyle,"['londonengland,alcohol,sex,basedonnovel,drugaddiction,drugdealer,nightclub,junkie,heroin,coldturkey,modernsociety,hallucination,friendship,surrealism,darkcomedy,stealing,monologue,cultfilm,recoveringdrugaddict,illegaldrugs,drugdeal,drugrehabilitation,drugculture,antihero']",1996
32872,Til There Was You,"['comedy,romance']",en,"['sarahjessicaparker', 'jeannetripplehorn', 'dylanmcdermott']",scottwinant,"['poem,fathersonrelationship,supportgroup,smoking,cat,classroom,writing,restaurant,fountain,architect,book,nostalgia,highschool,addiction,littleboy,growingup,loneliness,neighbor,tenant,jewish,inthecloset,bestfriend,littlegirl,writer,dating,break-up,fatherdaughterrelationship,moving,apartment,formerchildstar,nonlineartimeline,femalewriter,pianoplaying,childhoodfriends,watchingtv,apartmentcomplex,alcoholicfather,movingin,oldwoman,realtor,chancemeeting,fictionaltvshow,teacherstudentsex,landdeveloper,flashback,playingpiano,boyfriendgirlfriendrelationship,evictionnotice,actress,ghostwriter']",1997
602,Independence Day,"['action,adventure,sciencefiction']",en,"['willsmith', 'billpullman', 'jeffgoldblum']",rolandemmerich,"['spacecraft,patriotism,countdown,independence,invasion,war,ufo,extraterrestrial,spaceship,alien,battle']",1996
9566,The Fan,"['drama,mystery,thriller']",en,"['robertdeniro', 'wesleysnipes', 'ellenbarkin']",tonyscott,"['sport,luck,sanfranciscogiants,childcustody,baseballpitcher,baseballfan,psychoticfan,sportsagent,drivingrange,steamroom']",1996
10545,The Hunchback Of Notre Dame,"['drama,animation,family']",en,"['tomhulce', 'demimoore', 'tonyjay']",garytrousdale,"['paris,basedonnovel,judge,obsession,dance,sword,mockery,ugliness,cathedral,musical,fool,bell,religion,orphan,armycaptain,festival,angrymob,witchhunt,15thcentury']",1996
